id,baseMean,baseMean1_M0,baseMean2_M2,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M2_S3,X8534M2_S6,X8535M2_S9,X8536M2_S12
Fcnb,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Ferd3l,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fev,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fezf1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Ffar3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fga,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgb,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf14,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf15,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf16,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf20,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf21,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgf8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgfbp1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgfr4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgg,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fgl1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fibin,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Figla,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmn2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmo1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmo2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmo3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmo6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fmo9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fnd3c2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Folh1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxa1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxa3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxb1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxb2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxd3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxd4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxe3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxg1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxi2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxi3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxl1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxr1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Foxr2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fpr-rs3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fpr-rs4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fpr-rs6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fscb,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fshb,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fshr,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fthl17,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fut1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fut2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Fut9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
G0s2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
G6b,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
G6pc,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
G6pc2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabra5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabra6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrb1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrb3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrg1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrp,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrq,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gabrr1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gad1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gad2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gal3st2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gal3st3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Galp,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Galr3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gap43,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gas2l2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gast,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gata5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gcg,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gck,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gcnt3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gdf1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gdf10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gdf2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gdf5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gfap,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gfra3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gfral,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Ghrhr,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gja10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gja3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gjb1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gjb6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gjc3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gjd2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gjd3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gkn2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gkn3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glb1l3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glp1r,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glra2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glrb,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glt6d1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gltpd2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glyat,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glyatl3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Glycam1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10024,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10052,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10057,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10058,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10081,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10094,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10096,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10100,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10104,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10147,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10229,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10230,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10267,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10272,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10280,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10318,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10324,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10334,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10375,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10391,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10394,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10400,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10406,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10421,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10436,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10439,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10440,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10466,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10486,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10487,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10488,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10510,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10512,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10591,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10636,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10637,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10649,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10662,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10665,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10666,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10670,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10697,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10754,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1082,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10823,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10845,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm10921,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11062,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11128,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11149,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11190,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11194,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1140,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11426,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11487,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11529,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11544,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11549,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11554,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11559,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11562,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11563,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11564,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11565,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11568,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11569,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11595,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11596,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11627,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11710,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11711,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11744,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11756,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11757,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11758,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11937,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11938,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm11961,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12130,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12171,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12191,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12253,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12295,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12298,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12597,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12603,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12633,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12669,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12695,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12709,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12769,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12789,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12794,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12830,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12839,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12887,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm12888,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13003,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13011,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13040,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13043,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13057,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13078,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13083,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13088,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13101,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13102,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13103,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13109,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13119,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13124,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13125,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13128,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13138,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13177,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1322,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13278,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13279,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13280,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13285,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13287,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13289,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13290,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13293,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13298,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13304,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13305,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13306,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13308,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13363,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13490,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13629,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13691,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13693,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13694,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13695,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13696,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13697,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13698,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13749,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13752,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13871,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm13944,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14151,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14164,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14169,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14288,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14306,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14308,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14316,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14345,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14346,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14347,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14351,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14374,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14391,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14430,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14431,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14434,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14435,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14440,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14458,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14459,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14474,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14475,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14476,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14477,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14478,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14479,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14482,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14483,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14484,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14496,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14501,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14511,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14525,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14548,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14632,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14685,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14692,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14718,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14725,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14743,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14744,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14812,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14819,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14850,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm14920,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15023,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15080,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15085,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15091,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15093,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15097,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15107,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15114,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15127,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15140,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15144,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15179,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15217,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1527,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15284,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15293,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15299,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15308,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15315,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15348,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15386,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15427,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15450,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm156,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15645,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15698,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1574,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15772,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm15881,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16367,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16381,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16387,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16390,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16404,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16405,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16430,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16442,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16445,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16451,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16501,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm16532,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1679,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17252,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17495,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17689,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17727,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17751,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm17757,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm18853,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm19277,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm19402,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm19668,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1968,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
Gm1973,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
